Type, Number, Description, Latitude, LatitudeCoord, Longtitude, LongtitudeCoord, Latitude2, LatitudeCoord2, Longtitude2, LongtitudeCoord2
Real Estate; 3610; AAAA; N; 0,5809879447930998; E; 0,7845496267346255; S; 0,9556522084090512; E;0,6465609882500191 
Lot;45745; Rolling Field Courts; S; 0,6984382940983249; W; 0,6713491818846373; S; 0,7652248900744215; W;0,5812837428087781 
Lot;20567; Peaceful Cove Crossroads; S; 0,6958000735872115; W; 0,8478101743176475; S; 0,7010585097761002; E;0,5947144194228772 
Lot;51898; Hidden Isle Knoll; S; 0,6965319793290693; W; 0,6653804305321926; N; 0,8222368794383411; E;0,46170380325643534 
Real Estate; 39144; Hidden Cliff Reserve; S; 0,6818867350493919; W; 0,96978214154036; N; 0,09887819091421468; E;0,576167283094765 
Lot;43418; Serene Ridge Harbor; S; 0,6691415861118436; W; 0,9139873984580679; N; 0,7439008691828369; E;0,790740560689998 
Lot;26241; Sheltered Lake Peak; S; 0,6870603260690336; W; 0,894469757368938; S; 0,8794953623072024; E;0,39251928147449455 
Real Estate; 14668; Velvet Beach Glens; S; 0,6712291724693238; W; 0,8866159118645639; N; 7,203032088309858E-05; E;0,3187630281570374 
Real Estate; 79393; Velvet Knoll Manor; S; 0,6555494973847057; W; 0,9241722923081235; S; 0,7106216329094643; W;0,4059828069539767 
Lot;35650; Tranquil Bluff Park; S; 0,6575945755059803; W; 0,8608328618630419; S; 0,09986215287508604; W;0,21996875602845356 
Lot;80898; Broadleaf Waters Crossing; S; 0,6806637625780682; W; 0,7493997231331072; S; 0,362356185666184; E;0,6904572351396553 
Lot;76320; Broad Grove Hollow; S; 0,6711469501218826; W; 0,7434812104568629; S; 0,054183099878049035; W;0,1379057842493524 
Lot;44221; Majestic Haven Shire; S; 0,6866757765951282; W; 0,654268958026556; S; 0,08278673143963888; E;0,003935398585184435 
Lot;1615; Quiet Arbor Field; S; 0,6786662763588749; W; 0,6978304434908048; S; 0,596817251490878; W;0,13061066836631063 
Lot;86286; Enchanted View Overlook; S; 0,6624441253700785; W; 0,7906813324349508; N; 0,21493924898225691; W;0,375315053526714 
Lot;8252; Valley Cliff Manor; S; 0,6534434467711474; W; 0,7412611212894505; N; 0,895458231738834; W;0,2790916281271909 
Real Estate; 97520; Brisk Bluff Plains; S; 0,6695315594195899; W; 0,6767349321458787; N; 0,11159838213149798; E;0,6853059927221894 
Real Estate; 56923; Breezy Hills View; S; 0,668455776399459; W; 0,6933947990366133; N; 0,325304460191581; E;0,4305485842493866 
Lot;20112; Valley Vale Meadow; S; 0,6464266318340163; W; 0,8313397114684219; S; 0,4583910116974711; E;0,2568740215201458 
Lot;92732; Mellow Hills Cove; S; 0,6404233675793511; W; 0,835023702879792; N; 0,31241337990683204; E;0,33458885337754296 
Lot;70091; Snowy Rock Cross; S; 0,8308729815913974; W; 0,5761103671069367; S; 0,2971608351228321; E;0,8874754371353372 
Lot;97613; Ever Oaks Peaks; S; 0,8230433440283408; W; 0,6082190588618702; N; 0,4587064145114531; W;0,38605139862392945 
Lot;31997; Dappled Mountain Overlook; S; 0,8167228665766918; W; 0,5229445860812889; S; 0,7829071395282885; E;0,465735996139623 
Lot;83943; Willow Sanctuary Crossing; S; 0,7868606065964366; W; 0,633462180834829; N; 0,17078617238138438; E;0,5936047733513712 
Lot;92943; Serene Parkland Preserve; S; 0,7766510830963717; W; 0,6122364946197374; N; 0,8085410652879585; E;0,4285626910121323 
Real Estate; 17009; Fern Bay Cape; S; 0,7987835565374274; W; 0,5820954961495809; S; 0,8308848570647833; W;0,4520461340378895 
Lot;80446; Autumn Cove Crescent; S; 0,7952402418789055; W; 0,6080259642410768; S; 0,92152003271668; E;0,8842178512254606 
Real Estate; 671; Velvet Garden Run; S; 0,7920464424705226; W; 0,5562276276379536; N; 0,43062858565392403; E;0,4902290453206587 
Real Estate; 62846; Majestic Dunes Point; S; 0,7850564251756093; W; 0,5736300510470258; N; 0,5321808909440704; E;0,14839440037437324 
Lot;3959; Moonlit Field Vale; S; 0,7779632237490758; W; 0,5143866926832223; N; 0,4769021566323103; E;0,023007390666626715 
Lot;87502; Radiant Pier Lane; S; 0,7556195454308212; W; 0,6022010323900013; S; 0,8907430797662578; E;0,056823489307478936 
Lot;94691; Highland Bluff Harbor; S; 0,7541285682771566; W; 0,5781908293876314; S; 0,07107164312292569; E;0,9072925991858721 
Lot;9350; Timbered Haven Arch; S; 0,7527276640609202; W; 0,5729437047270468; S; 0,9542790254079031; E;0,47690496150879824 
Real Estate; 6530; Ever Rock Arcadia; S; 0,7339745679728685; W; 0,598847811238249; S; 0,3570686506887787; W;0,3306191212067555 
Real Estate; 59308; Lush Lookout Shire; S; 0,7199158824310252; W; 0,5817798441944675; N; 0,8812839200899532; E;0,1350930113071438 
Real Estate; 46342; Bright Rock Crescent; S; 0,6953408012261338; W; 0,559934008865604; S; 0,4586127702096435; E;0,19469399336962356 
Real Estate; 33775; Radiant Beachside Arch; S; 0,7532524629874772; W; 0,5380463115869558; S; 0,6273900083467562; E;0,16979563618126814 
Lot;80217; Starlit Haven Reserve; S; 0,7355089640478581; W; 0,5357549128267517; N; 0,19231089903493692; E;0,3311674967428623 
Real Estate; 36228; Broad Creek Pines; S; 0,7043009563461442; W; 0,5301817922393344; S; 0,39545227820498874; W;0,6721137826774622 
Lot;87265; Calming Ridge Crescent; S; 0,8308384779266343; W; 0,3653485537337161; S; 0,9336173112757747; W;0,6419281739254541 
Real Estate; 86889; Timbered Acreage Meadows; S; 0,8171170061825898; W; 0,476280991763675; S; 0,45691753295458937; W;0,6905932032190681 
Real Estate; 51676; Lush Retreat Field; S; 0,8261455306401698; W; 0,3229990564256393; S; 0,08974963508147449; E;0,8677663549277377 
Real Estate; 11478; Quiet Lookout Plains; S; 0,8229000429530936; W; 0,3616732063528165; S; 0,246241556864365; W;0,7916438770228659 
Lot;82854; Peaceful Landing Peaks; S; 0,8258906467772436; W; 0,180132430078925; S; 0,08639670652768372; E;0,9986063318766255 
Real Estate; 29533; Bright Orchards Woods; S; 0,8160891825237219; W; 0,2207600411219447; N; 0,5727988487884588; W;0,30877765483630437 
Real Estate; 92217; Fern Springs Isle; S; 0,8113294812912928; W; 0,105867393482176; N; 0,6118181438251721; E;0,1965927716407183 
Real Estate; 44817; Blushing Slopes Bayou; S; 0,8218357448582596; W; 0,04210188351587896; S; 0,5556918996779089; W;0,2947895607812264 
Lot;683; Shady Hallow Crossing; S; 0,8283950935452534; E; 0,010455200083805072; S; 0,5759071377764183; E;0,36868160143989415 
Lot;68638; Timbered Lake Plaza; S; 0,8143588115433653; W; 0,005808152975769865; S; 0,1214076264316315; W;0,7433248541442501 
Real Estate; 75075; Covered Parkland Meadows; S; 0,806394947596557; W; 0,40285833667788895; N; 0,1139303546277054; W;0,6576932660358267 
Real Estate; 46324; Sunflower Riverbank Shire; S; 0,7858980867696073; W; 0,38948853588776444; S; 0,08549535753218795; W;0,6298353797945496 
Real Estate; 22098; Hidden Shore Glade; S; 0,8055681571888313; W; 0,30201009673367296; N; 0,9889727459142067; E;0,42861938921831777 
Lot;75678; Crystal Preserve Crescent; S; 0,7921366487293265; W; 0,31965818160389103; N; 0,7547575424371069; W;0,43373623514644655 
Real Estate; 70728; Maple Parkland Beach; S; 0,7741208879810599; W; 0,29085409612237645; S; 0,17306515008795442; E;0,16240958733681032 
Real Estate; 86264; Spring Desert Forest; S; 0,7718139521590738; W; 0,47857098259422803; S; 0,5947607748474075; E;0,7079259688754039 
Lot;8269; Bright Acres Retreat; S; 0,8093378619391024; W; 0,2392044474266427; N; 0,25463907701889443; W;0,6558269620613826 
Real Estate; 15949; Sunny Glade Estates; S; 0,7949509895169714; W; 0,22486471785140028; S; 0,9122993355687238; E;0,25504734352530734 
Real Estate; 20585; Broad Mountain Isle; S; 0,7712593679114763; W; 0,25901113765548356; S; 0,9345913240275466; W;0,309112905225968 
Real Estate; 38851; Amber Glade Manor; S; 0,7638808415443505; W; 0,4965221764945539; N; 0,6963934464562488; W;0,9939241926298792 
Lot;66080; Summer Riverbank Cape; S; 0,7281972251637602; W; 0,47807583088454664; N; 0,7376496613499599; E;0,16137744114732322 
Real Estate; 88901; Blushing Woods Knoll; S; 0,7710007457793714; W; 0,34805375194297994; S; 0,14868840035243125; E;0,591390447517279 
Real Estate; 43302; Dreamy Bayou Crossing; S; 0,7506750330982482; W; 0,44701563673897793; N; 0,8924703027521341; W;0,6924551252738012 
Real Estate; 88058; Peaceful Harbour Domain; S; 0,7580500824450936; W; 0,21377903706096346; N; 0,7699183433398672; W;0,05491201593892048 
Real Estate; 9258; Quiet Landing Overlook; S; 0,7312738916625375; W; 0,46242108633881596; N; 0,3570242279743917; E;0,6710370409517223 
Real Estate; 91636; Crystal Garden Estates; S; 0,7310839194600153; W; 0,2994874112975524; S; 0,29823983433713264; E;0,2355442313276137 
Real Estate; 62293; Gleaming Rapids Terrace; S; 0,6994217347486139; W; 0,2540792444805098; S; 0,6557061904011454; W;0,6575060628587983 
Lot;73227; Sunrise Summit Crescent; S; 0,7992274301313831; W; 0,20480529635300515; S; 0,7387921782135021; E;0,08985522682309721 
Real Estate; 80099; Covered Riverbank Isle; S; 0,7907904815509296; W; 0,1860184275362824; S; 0,1733023462132115; W;0,5264961021871231 
Real Estate; 28579; Hidden Glen Arch; S; 0,7749259817391281; W; 0,19490677484040897; N; 0,07933577127574343; E;0,7838409185425349 
Lot;5489; Blooming Lakeview Preserve; S; 0,8097811335354589; W; 0,04560824154881682; N; 0,9118924860565988; W;0,16398912118270725 
Real Estate; 26950; Gentle Bay Ridge; S; 0,806512451739261; W; 0,08584866957746085; N; 0,40456282697798895; W;0,5884556542300726 
Real Estate; 7318; Blushing Grove Oasis; S; 0,7888820721225056; W; 0,13776112649402406; N; 0,6628068737571738; E;0,17137242807875142 
Real Estate; 34944; Gleaming Beach Cove; S; 0,7366011320133458; W; 0,17098963028111958; S; 0,4193459881057424; E;0,7616321376657988 
Lot;55370; Open Forest Knoll; S; 0,7383144594361813; E; 0,009026067011931205; S; 0,6798817364358168; E;0,3249399418459664 
Real Estate; 24191; Autumn Lookout Arcadia; S; 0,7328651368718979; W; 0,18834627860599307; N; 0,7203204547407364; W;0,5945078904114237 
Lot;80069; Winter Beachside Knoll; S; 0,7241287953440261; W; 0,127899561281813; S; 0,9798117953315543; E;0,564332841699641 
Lot;59370; Starry Field Dales; S; 0,6996275066845449; W; 0,14981980042443532; N; 0,9654927252716685; E;0,7000070700285258 
Real Estate; 84803; Breezy Creek Gateway; S; 0,7036420043721692; W; 0,047280177315037086; N; 0,7325623530742104; E;0,42531159472965596 
Real Estate; 71422; Brisk Bluff Terrace; S; 0,69302913237924; W; 0,04737292324340603; S; 0,07062119916173537; E;0,5020247432621652 
Lot;84370; Golden Falls Retreat; S; 0,7126165138837545; E; 0,004563058277521792; N; 0,5685898277651482; E;0,3848624725607388 
Lot;9251; Moonlit Orchards Bluffs; S; 0,6877132793291987; W; 0,6374073920199609; N; 0,8274041527716798; W;0,5203631056886381 
Lot;99325; Azure Preserve Shores; S; 0,6785079296086225; W; 0,602844263930049; S; 0,10530607921761892; W;0,9802026597489387 
Lot;12506; Meadowy Hills Cape; S; 0,679605373643864; W; 0,5703052315273993; N; 0,8509947939097947; E;0,8116512745851503 
Real Estate; 4945; Gentle Cove Oasis; S; 0,6807821488634733; W; 0,42884120775041945; S; 0,9030666496864544; E;0,5067044291995433 
Lot;32046; Amber Forest Dales; S; 0,6797762455942244; W; 0,4094249218403486; N; 0,7374104139928364; E;0,14513399944651917 
Real Estate; 71943; Still Summit Harbor; S; 0,6692043206934907; W; 0,4993144065605728; N; 0,35226882826618944; E;0,19167022714483517 
Lot;18780; Peaceful Lake Knoll; S; 0,6507548935980576; W; 0,551612027734396; S; 0,4262197741640873; E;0,1286801948164883 
Lot;35983; Meadow Dales Walk; S; 0,6717859742439972; W; 0,39810812159779696; N; 0,09707665467535498; W;0,9585356157996578 
Lot;92101; Lush Oasis Field; S; 0,6614245990017692; W; 0,41620337122393813; N; 0,5588608656394377; E;0,04660873202979887 
Lot;79324; Open Sanctuary Bay; S; 0,6642917348910674; W; 0,37434251543433417; S; 0,5837292524930838; W;0,39068426876301077 
Lot;61333; Crystal Bluff Trails; S; 0,6879218691628435; W; 0,30486551380390525; N; 0,41541184697309175; W;0,9050665987845714 
Real Estate; 76464; Sapphire Passage Bayou; S; 0,6841959976937925; W; 0,26409168492868174; S; 0,1341252064057077; W;0,9984158447416046 
Lot;10148; Quiet Springs Corner; S; 0,6762071677542129; W; 0,28774344499787674; N; 0,3691790234695128; W;0,01607409029185458 
Lot;4630; Serene Waters Gateway; S; 0,6607823356253691; W; 0,2716567472887762; N; 0,5377131031014473; W;0,0478528735082735 
Lot;61404; Hidden Palms Glade; S; 0,6455314275449516; W; 0,5198645919852727; S; 0,9109988473038344; E;0,5951334207441279 
Lot;48199; Fresh River Preserve; S; 0,638833748888121; W; 0,6224972153903656; N; 0,506894764490069; E;0,38183991675652307 
Lot;86416; Moonlit Arbor Lane; S; 0,6429712400024352; W; 0,4272681065734205; S; 0,010054558506079392; E;0,06097288518043675 
Real Estate; 18656; Peaceful Dales Grove; S; 0,6452772621688685; W; 0,32949828233940837; N; 0,02929039856875104; E;0,6090457887701276 
Real Estate; 94905; Violet Bluff Vale; S; 0,6821603681135843; W; 0,23731925433744838; S; 0,10735923931397784; W;0,6550519206461559 
Lot;67332; Silver Ridge Flats; S; 0,6925770536404713; W; 0,1867581001672901; S; 0,49416939892162404; W;0,331389752240025 
Real Estate; 30861; Bright Waters Pines; S; 0,6806841731942119; W; 0,17376352146671836; S; 0,620989569801107; E;0,5077709383491594 
Lot;74693; Serene Bridge Arch; S; 0,6902141095978409; W; 0,040308460841407046; N; 0,7949548486978721; W;0,2995848836113667 
Real Estate; 99043; Gentle Beach Preserve; S; 0,673744365367878; W; 0,07825050510139497; S; 0,5414003574967784; W;0,24268037685778499 
Real Estate; 28646; Sunflower Retreat Cape; S; 0,6605862967400438; W; 0,17406150029586376; N; 0,3721393524087331; W;0,8106334975349744 
Real Estate; 91693; Enchanted Springs Lake; S; 0,6490262568871888; W; 0,25049393185081903; N; 0,23514663206290565; W;0,9267449089002802 
Real Estate; 44080; Oakwood Shore Manor; S; 0,6621474050430783; W; 0,004064967394915353; N; 0,009846817850318046; W;0,8825923299376183 
Real Estate; 25261; Open Crest Reserve; S; 0,656509728755164; E; 0,006544212156265328; S; 0,22168516905742075; W;0,07768508947134978 
Lot;71078; Whispering Isle Meadows; S; 0,8948243436245991; E; 0,03498856356088487; N; 0,512462112416551; E;0,004129292087491576 
Lot;61060; Bright Dunes Plains; S; 0,9386149683383566; E; 0,06466938819902368; N; 0,3750630084859311; W;0,3003666219883413 
Lot;93566; Broadleaf Pier Hollow; S; 0,9211044723504315; E; 0,0922493240609914; N; 0,9890469852359218; E;0,9145220822562958 
Real Estate; 84794; Wildflower Beach Cross; S; 0,8846523567933359; E; 0,09188765223733564; N; 0,11161090107412586; W;0,037515967839444886 
Lot;62788; Pristine Desert Terrace; S; 0,9997023769017126; E; 0,15776943286307632; N; 0,9302991482508546; E;0,2331062594979666 
Lot;60353; Verdant Valley Crossing; S; 0,9826097623288569; E; 0,16635624989185993; N; 0,3683406520534398; E;0,9997921073190359 
Real Estate; 61960; Cozy Ridge Gateway; S; 0,9483371511285211; E; 0,16095337234993634; S; 0,08442836053166192; W;0,308400540469166 
Real Estate; 2115; Elm Garden Meadows; S; 0,9577866340908427; E; 0,20504354672299696; S; 0,050989258830249296; W;0,8426677703836069 
Real Estate; 11269; Sapphire View Terrace; S; 0,9163111133786223; E; 0,20162257534557737; N; 0,15584344212807166; E;0,5735886203409978 
Lot;18665; Radiant Bluff Glen; S; 0,9140344104331766; E; 0,22844321270873424; N; 0,059096666757979754; E;0,5578094708455298 
Lot;95731; Sapphire Cliffside Grove; S; 0,9500716785700768; E; 0,235050793927582; N; 0,708907104134949; W;0,5195041686064373 
Lot;50172; Lush Harbour Plaza; S; 0,9623063164638486; E; 0,24965113239661252; S; 0,991310051900934; E;0,09459434622292151 
Lot;92445; Tranquil Path Knoll; S; 0,9469736700711918; E; 0,24042037741303823; S; 0,47354535118160834; E;0,47946388169345144 
Real Estate; 96155; Desert Overlook Gateway; S; 0,8813066059211337; E; 0,1938211500604725; N; 0,3610156628660377; W;0,012670681801357442 
Lot;79226; Misty Pond Marsh; S; 0,8687195994984169; E; 0,22812647248099638; S; 0,6596906827661854; W;0,4437464772284164 
Lot;97468; Open Rapids Point; S; 0,837670211056127; E; 0,10589115848002562; S; 0,3935796828721937; E;0,30606559898033103 
Real Estate; 19306; Sapphire Bayou Harbor; S; 0,8301346967728415; E; 0,0802386591605484; S; 0,5740245354514203; E;0,5750186013486578 
Lot;80677; Serene Knoll Ridge; S; 0,8042829595384768; E; 0,07515589540772005; S; 0,07650598862332425; E;0,9566931487535772 
Lot;16138; Serene Sanctuary Woods; S; 0,8326325509604143; E; 0,11887128044584871; S; 0,8362557117459962; W;0,40959581795916067 
Real Estate; 3423; Hidden Shire Meadows; S; 0,8059132051775308; E; 0,1329179825828718; N; 0,41085355303086146; W;0,895567591499078 
Lot;92636; Quiet Pond Crossroads; S; 0,817046465708174; E; 0,1874899941432001; S; 0,7078789687654332; E;0,45244223840186415 
Lot;22804; Misty Summit Plaza; S; 0,7909350572175539; E; 0,07913079453843586; S; 0,5721662979127922; W;0,34175630245694777 
Lot;42723; Calming Crest Estates; S; 0,7802036367231273; E; 0,10475895103512989; N; 0,5291278859294689; E;0,16190685096754742 
Lot;89926; Tranquil Lakeview Lane; S; 0,773376956974296; E; 0,15247811736534866; N; 0,47505766838343955; W;0,6533224551438985 
Lot;10905; Blooming Field Grove; S; 0,7870773956423572; E; 0,1925295368585591; N; 0,9362619120016353; E;0,5179088462561792 
Lot;42342; Lush Passage Reserve; S; 0,7753356744273767; E; 0,1853456968145739; N; 0,8851942442566639; E;0,961541023944515 
Lot;80607; Sunny Preserve Meadow; S; 0,7504116860904705; E; 0,04447319956687801; N; 0,29197423818001056; W;0,8424165975963084 
Lot;79982; Whispering Field Crossing; S; 0,7614023672288193; E; 0,045778809529673836; S; 0,29991951407845874; W;0,879658604644938 
Lot;36547; Verdant Prairie Woods; S; 0,7523826632027926; E; 0,09783625272280116; N; 0,24473396701376404; W;0,002388095266063983 
Lot;28322; Peaceful Valley Hollow; S; 0,7438044998782319; E; 0,08988415164226182; S; 0,8728758333720535; W;0,2140676211419139 
Lot;16338; Dappled Waters Fields; S; 0,7257105560988699; E; 0,07416749574466752; S; 0,3721974154286304; E;0,6749491050448049 
Lot;47653; Timbered Landing Pines; S; 0,7059655581482468; E; 0,08169746719282123; S; 0,0896090971592276; W;0,5073755361165835 
Real Estate; 46448; Wild Vista Pines; S; 0,7109114535603391; E; 0,0938096525927935; S; 0,7025123320133297; W;0,7813870858744029 
Lot;5671; Spring Sanctuary Gateway; S; 0,7574016587826282; E; 0,12024567187954216; N; 0,274578007869853; W;0,8768002757540473 
Lot;51326; Lush Cliff Lake; S; 0,7612325190485035; E; 0,15372739678806768; S; 0,8317344388388689; W;0,8295071115075668 
Lot;18482; Peaceful Crest Corner; S; 0,7418677686869506; E; 0,164149761926502; S; 0,4535101218257095; W;0,9325603947153895 
Real Estate; 60711; Meadow Palms Parkway; S; 0,7275832305751178; E; 0,16379029670272527; N; 0,3885460003230431; W;0,4026108405327442 
Lot;7888; Rustic Desert Preserve; S; 0,7349532321861174; E; 0,1677869117590064; N; 0,14531686164851554; W;0,7134718346526893 
Lot;56495; Serene Ridge Landing; S; 0,7217391516124751; E; 0,1301527160718685; S; 0,6375576897459246; W;0,5043629492628997 
Lot;27066; Starry Hill Oasis; S; 0,7144712989019063; E; 0,12959176846453302; N; 0,8579395771170067; W;0,12207387360255373 
